dev_id,datetime,battery,batteryDiff,humidity,humidityDiff,temperature,temperatureDiff
r712-3132,2024-01-11 18:00:00,3.1,0.0,95.24,2.269999999999996,19.48,-0.4400000000000013
r712-3132,2024-01-11 19:00:00,3.1,0.0,95.41,0.1700000000000017,19.41,-0.0700000000000002
r712-3132,2024-01-11 20:00:00,3.1,0.0,96.11,0.7000000000000028,19.67,0.2600000000000015
r712-3132,2024-01-11 21:00:00,3.1,0.0,95.56,-0.5499999999999972,20.59,0.9199999999999982
r712-3132,2024-01-11 22:00:00,3.1,0.0,95.28,-0.2800000000000011,21.08,0.4899999999999984
r712-3132,2024-01-11 23:00:00,3.1,0.0,98.4,3.1200000000000045,20.56,-0.5199999999999996
r712-3132,2024-01-12 00:00:00,3.1,0.0,99.33,0.9299999999999926,20.53,-0.0299999999999975
r712-3132,2024-01-12 01:00:00,3.1,0.0,99.81,0.480000000000004,21.31,0.7799999999999976
r712-3132,2024-01-12 03:00:00,3.1,0.0,100.0,0.1899999999999977,21.89,0.5800000000000018
r712-3132,2024-01-12 04:00:00,3.1,0.0,100.0,0.0,21.59,-0.3000000000000007
r712-3132,2024-01-12 05:00:00,3.1,0.0,100.0,0.0,22.31,0.7199999999999989
r712-3132,2024-01-12 06:00:00,3.1,0.0,100.0,0.0,21.83,-0.4800000000000004
r712-3132,2024-01-12 07:00:00,3.1,0.0,100.0,0.0,21.84,0.0100000000000015
r712-3132,2024-01-12 08:00:00,3.1,0.0,100.0,0.0,21.24,-0.6000000000000014
r712-3132,2024-01-12 09:00:00,3.1,0.0,100.0,0.0,21.44,0.2000000000000028
r712-3132,2024-01-12 10:00:00,3.1,0.0,100.0,0.0,21.31,-0.1300000000000025
r712-3132,2024-01-12 11:00:00,3.1,0.0,100.0,0.0,21.35,0.0400000000000027
r712-3132,2024-01-12 12:00:00,3.1,0.0,100.0,0.0,21.24,-0.1100000000000029
r712-3132,2024-01-12 13:00:00,3.1,0.0,100.0,0.0,21.21,-0.0299999999999975
r712-3132,2024-01-12 14:00:00,3.1,0.0,100.0,0.0,21.27,0.0599999999999987
r712-3132,2024-01-12 15:00:00,3.1,0.0,100.0,0.0,21.0,-0.2699999999999996
r712-3132,2024-01-12 16:00:00,3.1,0.0,100.0,0.0,20.91,-0.0899999999999998
r712-3132,2024-01-12 17:00:00,3.1,0.0,100.0,0.0,20.98,0.0700000000000002
r712-3132,2024-01-12 18:00:00,3.1,0.0,100.0,0.0,21.11,0.129999999999999
r712-3132,2024-01-12 19:00:00,3.1,0.0,100.0,0.0,20.82,-0.2899999999999991
r712-3132,2024-01-12 20:00:00,3.1,0.0,100.0,0.0,21.0,0.1799999999999997
r712-3132,2024-01-12 21:00:00,3.1,0.0,100.0,0.0,21.08,0.0799999999999983
r712-3132,2024-01-12 22:00:00,3.1,0.0,100.0,0.0,21.2,0.120000000000001
r712-3132,2024-01-12 23:00:00,3.1,0.0,100.0,0.0,21.31,0.1099999999999994
r712-3132,2024-01-13 00:00:00,3.1,0.0,100.0,0.0,21.59,0.2800000000000011
r712-3132,2024-01-13 01:00:00,3.1,0.0,100.0,0.0,21.84,0.25
r712-3132,2024-01-13 02:00:00,3.1,0.0,100.0,0.0,22.0,0.1600000000000001
r712-3132,2024-01-13 03:00:00,3.1,0.0,100.0,0.0,21.86,-0.1400000000000005
r712-3132,2024-01-13 04:00:00,3.1,0.0,100.0,0.0,21.65,-0.2100000000000008
r712-3132,2024-01-13 05:00:00,3.1,0.0,98.74,-1.2600000000000051,22.06,0.4100000000000001
r712-3132,2024-01-13 06:00:00,3.1,0.0,90.4,-8.33999999999999,22.85,0.7900000000000027
r712-3132,2024-01-13 07:00:00,3.1,0.0,88.2,-2.200000000000003,23.06,0.2099999999999973
r712-3132,2024-01-13 08:00:00,3.1,0.0,91.53,3.3299999999999983,22.08,-0.9800000000000004
r712-3132,2024-01-13 09:00:00,3.1,0.0,92.33,0.7999999999999972,21.24,-0.8399999999999999
r712-3132,2024-01-13 10:00:00,3.1,0.0,95.66,3.3299999999999983,20.87,-0.3699999999999974
r712-3132,2024-01-13 11:00:00,3.1,0.0,96.6,0.9399999999999976,20.86,-0.0100000000000015
r712-3132,2024-01-13 12:00:00,3.1,0.0,97.66,1.0600000000000025,20.9,0.0399999999999991
r712-3132,2024-01-13 13:00:00,3.1,0.0,98.32,0.6599999999999966,20.87,-0.0299999999999975
r712-3132,2024-01-13 14:00:00,3.1,0.0,98.97,0.6500000000000057,20.67,-0.1999999999999993
r712-3132,2024-01-13 16:00:00,3.1,0.0,99.9,0.9300000000000068,20.35,-0.3200000000000003
r712-3132,2024-01-13 17:00:00,3.1,0.0,100.0,0.0999999999999943,20.17,-0.1799999999999997
r712-3132,2024-01-13 18:00:00,3.1,0.0,100.0,0.0,20.15,-0.0200000000000031
r712-3132,2024-01-13 19:00:00,3.1,0.0,100.0,0.0,20.08,-0.0700000000000002
r712-3132,2024-01-13 21:00:00,3.1,0.0,99.1,-0.9000000000000057,20.82,0.740000000000002
r712-3132,2024-01-13 22:00:00,3.1,0.0,94.27,-4.829999999999998,21.62,0.8000000000000007
r712-3132,2024-01-13 23:00:00,3.1,0.0,91.54,-2.7299999999999898,22.72,1.099999999999998
r712-3132,2024-01-14 00:00:00,3.1,0.0,89.38,-2.160000000000011,23.07,0.3500000000000014
r712-3132,2024-01-14 01:00:00,3.1,0.0,85.4,-3.9799999999999898,24.24,1.1699999999999982
r712-3132,2024-01-14 02:00:00,3.1,0.0,79.11,-6.290000000000006,25.23,0.990000000000002
r712-3132,2024-01-14 03:00:00,3.1,0.0,74.39,-4.719999999999999,25.56,0.3299999999999983
r712-3132,2024-01-14 04:00:00,3.1,0.0,76.4,2.010000000000005,25.26,-0.2999999999999971
r712-3132,2024-01-14 05:00:00,3.1,0.0,73.12,-3.280000000000001,26.26,1.0
r712-3132,2024-01-14 06:00:00,3.1,0.0,78.36,5.239999999999995,25.22,-1.0400000000000027
r712-3132,2024-01-14 07:00:00,3.1,0.0,86.03,7.670000000000002,24.43,-0.7899999999999991
r712-3132,2024-01-14 08:00:00,3.1,0.0,89.25,3.219999999999999,23.38,-1.0500000000000007
r712-3132,2024-01-14 09:00:00,3.1,0.0,89.92,0.6700000000000017,22.71,-0.6699999999999982
r712-3132,2024-01-14 10:00:00,3.1,0.0,92.1,2.1799999999999926,22.24,-0.4700000000000024
r712-3132,2024-01-14 11:00:00,3.1,0.0,93.79,1.690000000000012,22.08,-0.1600000000000001
r712-3132,2024-01-14 12:00:00,3.1,0.0,94.5,0.7099999999999937,21.9,-0.1799999999999997
r712-3132,2024-01-14 13:00:00,3.1,0.0,95.64,1.1400000000000006,21.76,-0.139999999999997
r712-3132,2024-01-14 14:00:00,3.1,0.0,95.94,0.2999999999999971,21.32,-0.4400000000000013
r712-3132,2024-01-14 15:00:00,3.1,0.0,96.97,1.0300000000000011,21.14,-0.1799999999999997
r712-3132,2024-01-14 17:00:00,3.1,0.0,98.76,1.7900000000000065,20.67,-0.4699999999999988
r712-3132,2024-01-14 18:00:00,3.1,0.0,99.07,0.309999999999988,20.56,-0.1100000000000029
r712-3132,2024-01-14 19:00:00,3.1,0.0,99.14,0.0700000000000073,20.72,0.1600000000000001
r712-3132,2024-01-14 20:00:00,3.1,0.0,99.22,0.0799999999999983,20.83,0.1099999999999994
r712-3132,2024-01-14 21:00:00,3.1,0.0,99.37,0.1500000000000056,21.03,0.2000000000000028
r712-3132,2024-01-14 22:00:00,3.1,0.0,99.9,0.5300000000000011,21.25,0.2199999999999988
r712-3132,2024-01-14 23:00:00,3.1,0.0,100.0,0.0999999999999943,21.8,0.5500000000000007
r712-3132,2024-01-15 00:00:00,3.1,0.0,100.0,0.0,22.27,0.4699999999999988
r712-3132,2024-01-15 01:00:00,3.1,0.0,100.0,0.0,23.04,0.7699999999999996
r712-3132,2024-01-15 02:00:00,3.1,0.0,100.0,0.0,23.07,0.0300000000000011
r712-3132,2024-01-15 03:00:00,3.1,0.0,100.0,0.0,23.04,-0.0300000000000011
r712-3132,2024-01-15 04:00:00,3.1,0.0,100.0,0.0,22.2,-0.8399999999999999
r712-3132,2024-01-15 06:00:00,3.1,0.0,100.0,0.0,21.75,-0.4499999999999993
r712-3132,2024-01-15 07:00:00,3.1,0.0,100.0,0.0,21.76,0.0100000000000015
r712-3132,2024-01-15 08:00:00,3.1,0.0,100.0,0.0,21.9,0.139999999999997
r712-3132,2024-01-15 09:00:00,3.1,0.0,100.0,0.0,21.86,-0.0399999999999991
r712-3132,2024-01-15 10:00:00,3.1,0.0,100.0,0.0,21.9,0.0399999999999991
r712-3132,2024-01-15 11:00:00,3.1,0.0,100.0,0.0,21.9,0.0
r712-3132,2024-01-15 12:00:00,3.1,0.0,100.0,0.0,21.52,-0.379999999999999
r712-3132,2024-01-15 13:00:00,3.1,0.0,100.0,0.0,21.6,0.0800000000000018
r712-3132,2024-01-15 14:00:00,3.1,0.0,100.0,0.0,20.75,-0.8500000000000014
r712-3132,2024-01-15 15:00:00,3.1,0.0,100.0,0.0,20.38,-0.370000000000001
r712-3132,2024-01-15 16:00:00,3.1,0.0,100.0,0.0,20.19,-0.1899999999999977
r712-3132,2024-01-15 17:00:00,3.1,0.0,100.0,0.0,20.29,0.0999999999999978
r712-3132,2024-01-15 18:00:00,3.1,0.0,100.0,0.0,20.62,0.3300000000000018
r712-3132,2024-01-15 19:00:00,3.1,0.0,100.0,0.0,20.66,0.0399999999999991
r712-3132,2024-01-15 20:00:00,3.1,0.0,100.0,0.0,21.07,0.4100000000000001
r712-3132,2024-01-15 21:00:00,3.1,0.0,100.0,0.0,21.1,0.0300000000000011
r712-3132,2024-01-15 22:00:00,3.1,0.0,100.0,0.0,21.44,0.3399999999999998
r712-3132,2024-01-15 23:00:00,3.1,0.0,100.0,0.0,21.69,0.25
r712-3132,2024-01-16 00:00:00,3.1,0.0,100.0,0.0,21.9,0.2099999999999973
r712-3132,2024-01-16 01:00:00,3.1,0.0,100.0,0.0,22.66,0.7600000000000016
r712-3132,2024-01-16 02:00:00,3.1,0.0,100.0,0.0,22.99,0.3299999999999983
r712-3132,2024-01-16 03:00:00,3.1,0.0,100.0,0.0,23.38,0.3900000000000005
r712-3132,2024-01-16 04:00:00,3.1,0.0,97.59,-2.4099999999999966,23.42,0.0400000000000027
r712-3132,2024-01-16 05:00:00,3.1,0.0,95.28,-2.3100000000000023,23.57,0.1499999999999985
r712-3132,2024-01-16 06:00:00,3.1,0.0,96.6,1.3199999999999932,22.99,-0.5800000000000018
r712-3132,2024-01-16 07:00:00,3.1,0.0,99.13,2.530000000000001,21.77,-1.2199999999999989
r712-3132,2024-01-16 08:00:00,3.1,0.0,99.92,0.7900000000000063,22.06,0.2899999999999991
r712-3132,2024-01-16 09:00:00,3.1,0.0,100.0,0.0799999999999983,21.69,-0.3699999999999974
r712-3132,2024-01-16 10:00:00,3.1,0.0,100.0,0.0,21.69,0.0
r712-3132,2024-01-16 11:00:00,3.1,0.0,100.0,0.0,21.56,-0.1300000000000025
r712-3132,2024-01-16 13:00:00,3.1,0.0,100.0,0.0,21.65,0.0899999999999998
r712-3132,2024-01-16 14:00:00,3.1,0.0,100.0,0.0,21.65,0.0
r712-3132,2024-01-16 15:00:00,3.1,0.0,100.0,0.0,21.45,-0.1999999999999993
r712-3132,2024-01-16 16:00:00,3.1,0.0,100.0,0.0,21.49,0.0399999999999991
r712-3132,2024-01-16 17:00:00,3.1,0.0,100.0,0.0,21.35,-0.139999999999997
r712-3132,2024-01-16 18:00:00,3.1,0.0,100.0,0.0,21.35,0.0
r712-3132,2024-01-16 19:00:00,3.1,0.0,100.0,0.0,21.42,0.0700000000000002
r712-3132,2024-01-16 20:00:00,3.1,0.0,100.0,0.0,21.65,0.2299999999999968
r712-3132,2024-01-16 21:00:00,3.1,0.0,100.0,0.0,21.93,0.2800000000000011
r712-3132,2024-01-16 22:00:00,3.1,0.0,100.0,0.0,22.48,0.5500000000000007
r712-3132,2024-01-16 23:00:00,3.1,0.0,100.0,0.0,22.78,0.3000000000000007
r712-3132,2024-01-17 00:00:00,3.1,0.0,100.0,0.0,23.06,0.2799999999999976
r712-3132,2024-01-17 01:00:00,3.1,0.0,100.0,0.0,23.13,0.0700000000000002
r712-3132,2024-01-17 02:00:00,3.1,0.0,100.0,0.0,23.28,0.1500000000000021
r712-3132,2024-01-17 04:00:00,3.1,0.0,98.95,-1.0499999999999972,24.19,0.91
r712-3132,2024-01-17 05:00:00,3.1,0.0,97.6,-1.3500000000000083,23.93,-0.2600000000000015
r712-3132,2024-01-17 06:00:00,3.1,0.0,98.74,1.1400000000000006,23.62,-0.3099999999999987
r712-3132,2024-01-17 07:00:00,3.1,0.0,99.28,0.5400000000000063,23.4,-0.2200000000000024
r712-3132,2024-01-17 08:00:00,3.1,0.0,99.89,0.6099999999999994,23.12,-0.2799999999999976
r712-3132,2024-01-17 09:00:00,3.1,0.0,100.0,0.1099999999999994,22.87,-0.25
r712-3132,2024-01-17 10:00:00,3.1,0.0,100.0,0.0,22.94,0.0700000000000002
r712-3132,2024-01-17 11:00:00,3.1,0.0,100.0,0.0,22.94,0.0
r712-3132,2024-01-17 12:00:00,3.1,0.0,100.0,0.0,22.85,-0.0899999999999998
r712-3132,2024-01-17 13:00:00,3.1,0.0,100.0,0.0,22.83,-0.0200000000000031
r712-3132,2024-01-17 14:00:00,3.1,0.0,100.0,0.0,22.86,0.0300000000000011
r712-3132,2024-01-17 15:00:00,3.1,0.0,100.0,0.0,22.68,-0.1799999999999997
r712-3132,2024-01-17 16:00:00,3.1,0.0,100.0,0.0,22.65,-0.0300000000000011
r712-3132,2024-01-17 17:00:00,3.1,0.0,100.0,0.0,22.5,-0.1499999999999985
r712-3132,2024-01-17 18:00:00,3.1,0.0,100.0,0.0,22.23,-0.2699999999999996
r712-3132,2024-01-17 19:00:00,3.1,0.0,100.0,0.0,22.21,-0.0199999999999995
r712-3132,2024-01-17 20:00:00,3.1,0.0,100.0,0.0,22.42,0.2100000000000008
r712-3132,2024-01-17 21:00:00,3.1,0.0,100.0,0.0,22.58,0.1599999999999966
r712-3132,2024-01-17 22:00:00,3.1,0.0,100.0,0.0,23.07,0.490000000000002
r712-3132,2024-01-17 23:00:00,3.1,0.0,100.0,0.0,23.26,0.1900000000000012
r712-3132,2024-01-18 00:00:00,3.1,0.0,100.0,0.0,23.64,0.379999999999999
r712-3132,2024-01-18 01:00:00,3.1,0.0,99.97,-0.0300000000000011,24.62,0.9800000000000004
r712-3132,2024-01-18 02:00:00,3.1,0.0,98.94,-1.0300000000000011,25.26,0.6400000000000006
r712-3132,2024-01-18 03:00:00,3.1,0.0,95.53,-3.4099999999999966,25.92,0.6600000000000001
r712-3132,2024-01-18 04:00:00,3.1,0.0,95.15,-0.3799999999999954,25.81,-0.1100000000000029
r712-3132,2024-01-18 05:00:00,3.1,0.0,97.51,2.3599999999999994,25.6,-0.2099999999999973
r712-3132,2024-01-18 06:00:00,3.1,0.0,98.53,1.019999999999996,25.16,-0.4400000000000013
r712-3132,2024-01-18 07:00:00,3.1,0.0,99.06,0.5300000000000011,24.74,-0.4200000000000017
r712-3132,2024-01-18 08:00:00,3.1,0.0,99.62,0.5600000000000023,24.33,-0.4100000000000001
r712-3132,2024-01-18 09:00:00,3.1,0.0,100.0,0.3799999999999954,24.12,-0.2099999999999973
r712-3132,2024-01-18 10:00:00,3.1,0.0,100.0,0.0,23.96,-0.1600000000000001
r712-3132,2024-01-18 11:00:00,3.1,0.0,99.63,-0.3700000000000045,20.84,-3.120000000000001
r712-3132,2024-01-18 12:00:00,3.1,0.0,100.0,0.3700000000000045,20.72,-0.120000000000001
r712-3132,2024-01-18 13:00:00,3.1,0.0,100.0,0.0,20.8,0.0800000000000018
r712-3132,2024-01-18 14:00:00,3.1,0.0,100.0,0.0,20.72,-0.0800000000000018
r712-3132,2024-01-18 15:00:00,3.1,0.0,100.0,0.0,20.82,0.1000000000000014
r712-3132,2024-01-18 16:00:00,3.1,0.0,100.0,0.0,20.89,0.0700000000000002
r712-3132,2024-01-18 17:00:00,3.1,0.0,100.0,0.0,21.08,0.1899999999999977
r712-3132,2024-01-18 18:00:00,3.1,0.0,100.0,0.0,21.63,0.5500000000000007
r712-3132,2024-01-18 19:00:00,3.1,0.0,100.0,0.0,20.97,-0.6600000000000001
r712-3132,2024-01-18 20:00:00,3.1,0.0,100.0,0.0,21.2,0.2300000000000004
r712-3132,2024-01-18 21:00:00,3.1,0.0,100.0,0.0,21.84,0.6400000000000006
r712-3132,2024-01-18 22:00:00,3.1,0.0,100.0,0.0,23.01,1.1700000000000017
r712-3132,2024-01-18 23:00:00,3.1,0.0,100.0,0.0,23.86,0.8499999999999979
r712-3132,2024-01-19 00:00:00,3.1,0.0,99.66,-0.3400000000000034,24.4,0.5399999999999991
r712-3132,2024-01-19 01:00:00,3.1,0.0,98.94,-0.7199999999999989,24.67,0.2700000000000031
r712-3132,2024-01-19 02:00:00,3.1,0.0,98.74,-0.2000000000000028,24.48,-0.1900000000000012
r712-3132,2024-01-19 03:00:00,3.1,0.0,99.78,1.0400000000000065,25.05,0.5700000000000003
r712-3132,2024-01-19 04:00:00,3.1,0.0,99.9,0.1200000000000045,25.43,0.379999999999999
r712-3132,2024-01-19 05:00:00,3.1,0.0,99.71,-0.1900000000000119,25.48,0.0500000000000007
r712-3132,2024-01-19 06:00:00,3.1,0.0,99.96,0.25,24.88,-0.6000000000000014
r712-3132,2024-01-19 07:00:00,3.1,0.0,100.0,0.0400000000000062,24.44,-0.4399999999999977
r712-3132,2024-01-19 08:00:00,3.1,0.0,100.0,0.0,23.86,-0.5800000000000018
r712-3132,2024-01-19 09:00:00,3.1,0.0,100.0,0.0,23.4,-0.4600000000000008
r712-3132,2024-01-19 10:00:00,3.1,0.0,100.0,0.0,23.45,0.0500000000000007
r712-3132,2024-01-19 11:00:00,3.1,0.0,100.0,0.0,23.48,0.0300000000000011
r712-3132,2024-01-19 12:00:00,3.1,0.0,100.0,0.0,23.45,-0.0300000000000011
r712-3132,2024-01-19 13:00:00,3.1,0.0,100.0,0.0,23.42,-0.0299999999999975
r712-3132,2024-01-19 14:00:00,3.1,0.0,100.0,0.0,23.36,-0.0600000000000022
r712-3132,2024-01-19 15:00:00,3.1,0.0,100.0,0.0,23.27,-0.0899999999999998
r712-3132,2024-01-19 16:00:00,3.1,0.0,100.0,0.0,23.07,-0.1999999999999993
r712-3132,2024-01-19 17:00:00,3.1,0.0,100.0,0.0,21.84,-1.2300000000000004
r712-3132,2024-01-19 18:00:00,3.1,0.0,100.0,0.0,21.44,-0.3999999999999986
r712-3132,2024-01-19 19:00:00,3.1,0.0,100.0,0.0,21.68,0.2399999999999984
r712-3132,2024-01-19 20:00:00,3.1,0.0,100.0,0.0,21.84,0.1600000000000001
r712-3132,2024-01-19 21:00:00,3.1,0.0,100.0,0.0,22.61,0.7699999999999996
r712-3132,2024-01-19 22:00:00,3.1,0.0,100.0,0.0,22.81,0.1999999999999993
r712-3132,2024-01-19 23:00:00,3.1,0.0,99.99,-0.0100000000000051,23.69,0.8800000000000026
r712-3132,2024-01-20 00:00:00,3.1,0.0,98.9,-1.0899999999999892,24.13,0.4399999999999977
r712-3132,2024-01-20 01:00:00,3.1,0.0,98.75,-0.1500000000000056,24.47,0.3399999999999998
r712-3132,2024-01-20 02:00:00,3.1,0.0,98.84,0.0900000000000034,24.36,-0.1099999999999994
r712-3132,2024-01-20 03:00:00,3.1,0.0,97.06,-1.7800000000000011,24.81,0.4499999999999993
r712-3132,2024-01-20 04:00:00,3.1,0.0,97.5,0.4399999999999977,24.55,-0.259999999999998
r712-3132,2024-01-20 05:00:00,3.1,0.0,95.19,-2.3100000000000023,25.15,0.5999999999999979
r712-3132,2024-01-20 06:00:00,3.1,0.0,96.51,1.3200000000000074,24.96,-0.1899999999999977
r712-3132,2024-01-20 07:00:00,3.1,0.0,97.95,1.4399999999999975,24.39,-0.5700000000000003
r712-3132,2024-01-20 08:00:00,3.1,0.0,98.4,0.4500000000000028,23.97,-0.4200000000000017
r712-3132,2024-01-20 09:00:00,3.1,0.0,99.26,0.8599999999999994,23.58,-0.3900000000000005
r712-3132,2024-01-20 10:00:00,3.1,0.0,99.64,0.3799999999999954,23.41,-0.1699999999999981
r712-3132,2024-01-20 11:00:00,3.1,0.0,99.93,0.2900000000000062,23.31,-0.1000000000000014
r712-3132,2024-01-20 12:00:00,3.1,0.0,100.0,0.0699999999999931,23.28,-0.0299999999999975
r712-3132,2024-01-20 13:00:00,3.1,0.0,100.0,0.0,23.23,-0.0500000000000007
r712-3132,2024-01-20 14:00:00,3.1,0.0,100.0,0.0,23.12,-0.1099999999999994
r712-3132,2024-01-20 15:00:00,3.1,0.0,100.0,0.0,22.87,-0.25
r712-3132,2024-01-20 16:00:00,3.1,0.0,100.0,0.0,22.75,-0.120000000000001
r712-3132,2024-01-20 17:00:00,3.1,0.0,100.0,0.0,22.58,-0.1700000000000017
r712-3132,2024-01-20 18:00:00,3.1,0.0,100.0,0.0,22.65,0.0700000000000002
r712-3132,2024-01-20 19:00:00,3.1,0.0,100.0,0.0,22.5,-0.1499999999999985
r712-3132,2024-01-20 20:00:00,3.1,0.0,100.0,0.0,22.54,0.0399999999999991
r712-3132,2024-01-20 21:00:00,3.1,0.0,100.0,0.0,22.73,0.1900000000000012
r712-3132,2024-01-20 22:00:00,3.1,0.0,98.98,-1.019999999999996,23.55,0.8200000000000003
r712-3132,2024-01-20 23:00:00,3.1,0.0,97.82,-1.1600000000000108,23.81,0.259999999999998
r712-3132,2024-01-21 00:00:00,3.1,0.0,94.83,-2.989999999999995,24.74,0.9299999999999996
r712-3132,2024-01-21 01:00:00,3.1,0.0,90.35,-4.480000000000004,25.77,1.0300000000000011
r712-3132,2024-01-21 02:00:00,3.1,0.0,90.42,0.0700000000000073,25.78,0.0100000000000015
r712-3132,2024-01-21 03:00:00,3.1,0.0,89.6,-0.8200000000000074,26.49,0.7099999999999973
r712-3132,2024-01-21 04:00:00,3.1,0.0,92.35,2.75,26.08,-0.4100000000000001
r712-3132,2024-01-21 05:00:00,3.1,0.0,92.99,0.6400000000000006,26.23,0.1500000000000021
r712-3132,2024-01-21 06:00:00,3.1,0.0,93.47,0.480000000000004,25.87,-0.3599999999999994
r712-3132,2024-01-21 07:00:00,3.1,0.0,94.7,1.230000000000004,25.05,-0.8200000000000003
r712-3132,2024-01-21 08:00:00,3.1,0.0,96.3,1.5999999999999943,24.39,-0.6600000000000001
r712-3132,2024-01-21 09:00:00,3.1,0.0,97.49,1.1899999999999975,23.96,-0.4299999999999997
r712-3132,2024-01-21 10:00:00,3.1,0.0,98.53,1.0400000000000065,23.75,-0.2100000000000008
r712-3132,2024-01-21 11:00:00,3.1,0.0,98.95,0.4200000000000017,23.51,-0.2399999999999984
r712-3132,2024-01-21 12:00:00,3.1,0.0,99.22,0.269999999999996,23.31,-0.2000000000000028
r712-3132,2024-01-21 13:00:00,3.1,0.0,99.15,-0.0699999999999931,22.93,-0.379999999999999
r712-3132,2024-01-21 14:00:00,3.1,0.0,99.07,-0.0800000000000125,22.75,-0.1799999999999997
r712-3132,2024-01-21 15:00:00,3.1,0.0,99.45,0.3800000000000096,22.87,0.120000000000001
r712-3132,2024-01-21 16:00:00,3.1,0.0,99.37,-0.0799999999999983,22.69,-0.1799999999999997
r712-3132,2024-01-21 17:00:00,3.1,0.0,99.11,-0.2600000000000051,22.55,-0.1400000000000005
r712-3132,2024-01-21 18:00:00,3.1,0.0,99.1,-0.0100000000000051,22.39,-0.1600000000000001
r712-3132,2024-01-21 19:00:00,3.1,0.0,98.94,-0.1599999999999966,22.23,-0.1600000000000001
r712-3132,2024-01-21 20:00:00,3.1,0.0,99.12,0.1800000000000068,22.28,0.0500000000000007
r712-3132,2024-01-21 21:00:00,3.1,0.0,99.38,0.2599999999999909,22.78,0.5
r712-3132,2024-01-21 22:00:00,3.1,0.0,98.88,-0.5,23.45,0.6699999999999982
r712-3132,2024-01-21 23:00:00,3.1,0.0,96.83,-2.049999999999997,24.54,1.09
r712-3132,2024-01-22 00:00:00,3.1,0.0,94.32,-2.510000000000005,25.74,1.1999999999999993
r712-3132,2024-01-22 01:00:00,3.1,0.0,87.15,-7.169999999999988,28.1,2.360000000000003
r712-3132,2024-01-22 02:00:00,3.1,0.0,74.99,-12.16000000000001,30.44,2.34
r712-3132,2024-01-22 03:00:00,3.1,0.0,67.21,-7.780000000000001,31.25,0.8099999999999987
r712-3132,2024-01-22 04:00:00,3.1,0.0,79.44,12.230000000000004,29.82,-1.4299999999999995
r712-3132,2024-01-22 05:00:00,3.1,0.0,87.62,8.180000000000007,28.83,-0.990000000000002
r712-3132,2024-01-22 06:00:00,3.1,0.0,90.38,2.759999999999991,28.12,-0.7099999999999973
r712-3132,2024-01-22 07:00:00,3.1,0.0,91.98,1.6000000000000083,27.49,-0.6300000000000026
r712-3132,2024-01-22 08:00:00,3.1,0.0,93.09,1.1099999999999994,26.91,-0.5799999999999983
r712-3132,2024-01-22 09:00:00,3.1,0.0,90.68,-2.4099999999999966,26.02,-0.8900000000000006
r712-3132,2024-01-22 10:00:00,3.1,0.0,94.97,4.289999999999992,24.23,-1.7899999999999991
r712-3132,2024-01-22 11:00:00,3.1,0.0,97.63,2.6599999999999966,23.0,-1.2300000000000004
r712-3132,2024-01-22 12:00:00,3.1,0.0,98.31,0.6800000000000068,22.32,-0.6799999999999997
r712-3132,2024-01-22 13:00:00,3.1,0.0,98.64,0.3299999999999983,21.97,-0.3500000000000014
r712-3132,2024-01-22 14:00:00,3.1,0.0,98.87,0.2300000000000039,21.73,-0.2399999999999984
r712-3132,2024-01-22 15:00:00,3.1,0.0,98.89,0.019999999999996,21.58,-0.1500000000000021
r712-3132,2024-01-22 16:00:00,3.1,0.0,98.73,-0.1599999999999966,21.52,-0.0599999999999987
r712-3132,2024-01-22 17:00:00,3.1,0.0,98.75,0.019999999999996,21.38,-0.1400000000000005
r712-3132,2024-01-22 18:00:00,3.1,0.0,98.65,-0.0999999999999943,20.93,-0.4499999999999993
r712-3132,2024-01-22 19:00:00,3.1,0.0,98.15,-0.5,20.93,0.0
r712-3132,2024-01-22 20:00:00,3.1,0.0,98.56,0.4099999999999966,21.15,0.2199999999999988
r712-3132,2024-01-22 21:00:00,3.1,0.0,99.18,0.6200000000000045,20.94,-0.2099999999999973
r712-3132,2024-01-22 22:00:00,3.1,0.0,99.76,0.5799999999999983,20.76,-0.1799999999999997
r712-3132,2024-01-22 23:00:00,3.1,0.0,100.0,0.2399999999999948,20.75,-0.0100000000000015
r712-3132,2024-01-23 00:00:00,3.1,0.0,100.0,0.0,21.17,0.4200000000000017
r712-3132,2024-01-23 01:00:00,3.1,0.0,100.0,0.0,21.28,0.1099999999999994
r712-3132,2024-01-23 02:00:00,3.1,0.0,100.0,0.0,21.28,0.0
r712-3132,2024-01-23 03:00:00,3.1,0.0,100.0,0.0,20.82,-0.4600000000000008
r712-3132,2024-01-23 04:00:00,3.1,0.0,100.0,0.0,20.79,-0.0300000000000011
r712-3132,2024-01-23 06:00:00,3.1,0.0,100.0,0.0,20.89,0.1000000000000014
r712-3132,2024-01-23 07:00:00,3.1,0.0,100.0,0.0,20.32,-0.5700000000000003
r712-3132,2024-01-23 08:00:00,3.1,0.0,100.0,0.0,19.87,-0.4499999999999993
r712-3132,2024-01-23 09:00:00,3.1,0.0,99.51,-0.4899999999999949,20.31,0.4399999999999977
r712-3132,2024-01-23 10:00:00,3.1,0.0,98.61,-0.9000000000000057,20.34,0.0300000000000011
r712-3132,2024-01-23 11:00:00,3.1,0.0,96.74,-1.8700000000000043,20.18,-0.1600000000000001
