dev_id,datetime,peopleIn,peopleOut
vs121-7177,2023-11-16 04:00:00,0,3
vs121-7177,2023-11-16 05:00:00,20,39
vs121-7177,2023-11-16 06:00:00,8,8
vs121-7177,2023-11-16 07:00:00,4,4
vs121-7177,2023-11-16 19:00:00,0,0
vs121-7177,2023-11-16 20:00:00,4,5
vs121-7177,2023-11-16 21:00:00,10,13
vs121-7177,2023-11-16 22:00:00,2,2
vs121-7177,2023-11-16 23:00:00,63,23
vs121-7177,2023-11-17 00:00:00,88,63
vs121-7177,2023-11-17 01:00:00,76,76
vs121-7177,2023-11-17 02:00:00,35,72
vs121-7177,2023-11-17 03:00:00,25,19
vs121-7177,2023-11-17 04:00:00,36,52
vs121-7177,2023-11-17 05:00:00,30,32
vs121-7177,2023-11-17 06:00:00,7,5
vs121-7177,2023-11-17 07:00:00,0,0
vs121-7177,2023-11-17 19:00:00,0,0
vs121-7177,2023-11-17 20:00:00,4,3
vs121-7177,2023-11-17 21:00:00,2,5
vs121-7177,2023-11-17 22:00:00,2,2
vs121-7177,2023-11-17 23:00:00,49,25
vs121-7177,2023-11-18 00:00:00,88,56
vs121-7177,2023-11-18 01:00:00,147,107
vs121-7177,2023-11-18 02:00:00,137,130
vs121-7177,2023-11-18 03:00:00,62,98
vs121-7177,2023-11-18 04:00:00,96,85
vs121-7177,2023-11-18 05:00:00,38,71
vs121-7177,2023-11-18 06:00:00,2,3
vs121-7177,2023-11-18 07:00:00,0,0
vs121-7177,2023-11-18 19:00:00,0,0
vs121-7177,2023-11-18 20:00:00,5,5
vs121-7177,2023-11-18 21:00:00,0,0
vs121-7177,2023-11-18 22:00:00,1,0
vs121-7177,2023-11-18 23:00:00,47,25
vs121-7177,2023-11-19 00:00:00,99,70
vs121-7177,2023-11-19 01:00:00,131,100
vs121-7177,2023-11-19 02:00:00,112,113
vs121-7177,2023-11-19 03:00:00,88,94
vs121-7177,2023-11-19 04:00:00,100,61
vs121-7177,2023-11-19 05:00:00,40,111
vs121-7177,2023-11-19 06:00:00,1,1
vs121-7177,2023-11-19 07:00:00,0,0
vs121-7177,2023-11-19 19:00:00,0,0
vs121-7177,2023-11-19 20:00:00,16,15
vs121-7177,2023-11-19 21:00:00,7,10
vs121-7177,2023-11-19 22:00:00,10,12
vs121-7177,2023-11-19 23:00:00,27,35
vs121-7177,2023-11-20 00:00:00,49,41
vs121-7177,2023-11-20 01:00:00,51,30
vs121-7177,2023-11-20 02:00:00,39,46
vs121-7177,2023-11-20 03:00:00,58,54
vs121-7177,2023-11-20 04:00:00,16,21
vs121-7177,2023-11-20 05:00:00,20,30
vs121-7177,2023-11-20 06:00:00,0,0
vs121-7177,2023-11-20 07:00:00,1,0
vs121-7177,2023-11-20 19:00:00,0,0
vs121-7177,2023-11-20 20:00:00,10,9
vs121-7177,2023-11-20 21:00:00,10,11
vs121-7177,2023-11-20 22:00:00,4,2
vs121-7177,2023-11-20 23:00:00,24,15
vs121-7177,2023-11-21 00:00:00,63,39
vs121-7177,2023-11-21 01:00:00,58,62
vs121-7177,2023-11-21 02:00:00,92,98
vs121-7177,2023-11-21 03:00:00,47,42
vs121-7177,2023-11-21 04:00:00,26,43
vs121-7177,2023-11-21 05:00:00,18,38
vs121-7177,2023-11-21 06:00:00,5,4
vs121-7177,2023-11-21 07:00:00,0,0
vs121-7177,2023-11-21 19:00:00,0,0
vs121-7177,2023-11-21 20:00:00,5,4
vs121-7177,2023-11-21 21:00:00,10,14
vs121-7177,2023-11-21 22:00:00,2,3
vs121-7177,2023-11-21 23:00:00,21,15
vs121-7177,2023-11-22 00:00:00,28,15
vs121-7177,2023-11-22 01:00:00,64,63
vs121-7177,2023-11-22 02:00:00,27,29
vs121-7177,2023-11-22 03:00:00,10,29
vs121-7177,2023-11-22 04:00:00,35,20
vs121-7177,2023-11-22 05:00:00,27,40
vs121-7177,2023-11-22 06:00:00,1,2
vs121-7177,2023-11-22 07:00:00,0,0
vs121-7177,2023-11-22 19:00:00,0,0
vs121-7177,2023-11-22 20:00:00,5,3
vs121-7177,2023-11-22 21:00:00,9,10
vs121-7177,2023-11-22 22:00:00,4,5
vs121-7177,2023-11-22 23:00:00,43,19
vs121-7177,2023-11-23 00:00:00,34,29
vs121-7177,2023-11-23 01:00:00,62,62
vs121-7177,2023-11-23 02:00:00,53,44
vs121-7177,2023-11-23 03:00:00,58,62
vs121-7177,2023-11-23 04:00:00,44,61
vs121-7177,2023-11-23 05:00:00,28,25
vs121-7177,2023-11-23 06:00:00,5,9
vs121-7177,2023-11-23 07:00:00,0,0
vs121-7177,2023-11-23 19:00:00,0,0
vs121-7177,2023-11-23 20:00:00,20,20
vs121-7177,2023-11-23 21:00:00,4,6
vs121-7177,2023-11-23 22:00:00,3,4
vs121-7177,2023-11-23 23:00:00,47,22
vs121-7177,2023-11-24 00:00:00,69,55
vs121-7177,2023-11-24 01:00:00,52,61
vs121-7177,2023-11-24 02:00:00,42,50
vs121-7177,2023-11-24 03:00:00,64,51
vs121-7177,2023-11-24 04:00:00,25,38
vs121-7177,2023-11-24 05:00:00,31,27
vs121-7177,2023-11-24 06:00:00,2,2
vs121-7177,2023-11-24 07:00:00,0,0
vs121-7177,2023-11-24 19:00:00,0,0
vs121-7177,2023-11-24 20:00:00,2,4
vs121-7177,2023-11-24 21:00:00,7,6
vs121-7177,2023-11-24 22:00:00,8,5
vs121-7177,2023-11-24 23:00:00,71,21
vs121-7177,2023-11-25 00:00:00,105,84
vs121-7177,2023-11-25 01:00:00,107,87
vs121-7177,2023-11-25 02:00:00,69,69
vs121-7177,2023-11-25 03:00:00,64,77
vs121-7177,2023-11-25 04:00:00,69,51
vs121-7177,2023-11-25 05:00:00,15,44
vs121-7177,2023-11-25 06:00:00,3,3
vs121-7177,2023-11-25 07:00:00,0,0
vs121-7177,2023-11-25 19:00:00,0,0
vs121-7177,2023-11-25 20:00:00,7,5
vs121-7177,2023-11-25 21:00:00,3,3
vs121-7177,2023-11-25 22:00:00,0,0
vs121-7177,2023-11-25 23:00:00,86,29
vs121-7177,2023-11-26 00:00:00,117,81
vs121-7177,2023-11-26 01:00:00,150,161
vs121-7177,2023-11-26 02:00:00,135,142
vs121-7177,2023-11-26 03:00:00,80,94
vs121-7177,2023-11-26 04:00:00,78,73
vs121-7177,2023-11-26 05:00:00,32,87
vs121-7177,2023-11-26 06:00:00,1,1
vs121-7177,2023-11-26 07:00:00,0,0
vs121-7177,2023-11-26 19:00:00,0,0
vs121-7177,2023-11-26 20:00:00,3,4
vs121-7177,2023-11-26 21:00:00,12,9
vs121-7177,2023-11-26 22:00:00,5,5
vs121-7177,2023-11-26 23:00:00,64,25
vs121-7177,2023-11-27 00:00:00,82,62
vs121-7177,2023-11-27 01:00:00,84,64
vs121-7177,2023-11-27 02:00:00,54,94
vs121-7177,2023-11-27 03:00:00,51,58
vs121-7177,2023-11-27 04:00:00,12,16
vs121-7177,2023-11-27 05:00:00,18,16
vs121-7177,2023-11-27 06:00:00,0,0
vs121-7177,2023-11-27 07:00:00,0,0
vs121-7177,2023-11-27 19:00:00,0,0
vs121-7177,2023-11-27 20:00:00,7,6
vs121-7177,2023-11-27 21:00:00,16,14
vs121-7177,2023-11-27 22:00:00,12,12
vs121-7177,2023-11-27 23:00:00,68,33
vs121-7177,2023-11-28 00:00:00,71,66
vs121-7177,2023-11-28 01:00:00,81,92
vs121-7177,2023-11-28 02:00:00,53,64
vs121-7177,2023-11-28 03:00:00,37,48
vs121-7177,2023-11-28 04:00:00,14,21
vs121-7177,2023-11-28 05:00:00,17,28
vs121-7177,2023-11-28 06:00:00,0,0
vs121-7177,2023-11-28 07:00:00,0,0
vs121-7177,2023-11-28 19:00:00,0,0
vs121-7177,2023-11-28 20:00:00,7,7
vs121-7177,2023-11-28 21:00:00,10,10
vs121-7177,2023-11-28 22:00:00,5,4
vs121-7177,2023-11-28 23:00:00,33,20
vs121-7177,2023-11-29 00:00:00,60,42
vs121-7177,2023-11-29 01:00:00,56,61
vs121-7177,2023-11-29 02:00:00,19,37
vs121-7177,2023-11-29 03:00:00,21,24
vs121-7177,2023-11-29 04:00:00,25,28
vs121-7177,2023-11-29 05:00:00,19,24
vs121-7177,2023-11-29 06:00:00,0,0
vs121-7177,2023-11-29 07:00:00,0,0
vs121-7177,2023-11-29 19:00:00,0,0
vs121-7177,2023-11-29 20:00:00,7,3
vs121-7177,2023-11-29 21:00:00,5,5
vs121-7177,2023-11-29 22:00:00,2,1
vs121-7177,2023-11-29 23:00:00,42,18
vs121-7177,2023-12-01 00:00:00,66,47
vs121-7177,2023-12-01 01:00:00,48,68
vs121-7177,2023-12-01 02:00:00,42,43
vs121-7177,2023-12-01 03:00:00,40,35
vs121-7177,2023-12-01 04:00:00,43,62
vs121-7177,2023-12-01 05:00:00,12,20
vs121-7177,2023-12-01 06:00:00,7,5
vs121-7177,2023-12-01 07:00:00,1,2
vs121-7177,2023-12-01 19:00:00,0,0
vs121-7177,2023-12-01 20:00:00,7,6
vs121-7177,2023-12-01 21:00:00,2,2
vs121-7177,2023-12-01 22:00:00,1,1
vs121-7177,2023-12-01 23:00:00,49,32
vs121-7177,2023-12-02 00:00:00,68,52
vs121-7177,2023-12-02 01:00:00,80,64
vs121-7177,2023-12-02 02:00:00,77,76
vs121-7177,2023-12-02 03:00:00,56,52
vs121-7177,2023-12-02 04:00:00,50,72
vs121-7177,2023-12-02 05:00:00,34,41
vs121-7177,2023-12-02 06:00:00,0,0
vs121-7177,2023-12-02 07:00:00,0,0
vs121-7177,2023-12-02 19:00:00,0,0
vs121-7177,2023-12-02 20:00:00,8,5
vs121-7177,2023-12-02 21:00:00,5,6
vs121-7177,2023-12-02 22:00:00,0,0
vs121-7177,2023-12-02 23:00:00,63,36
vs121-7177,2023-12-03 00:00:00,62,75
vs121-7177,2023-12-03 01:00:00,101,88
vs121-7177,2023-12-03 02:00:00,54,68
vs121-7177,2023-12-03 03:00:00,38,54
vs121-7177,2023-12-03 04:00:00,37,37
vs121-7177,2023-12-03 05:00:00,14,26
vs121-7177,2023-12-03 06:00:00,0,0
vs121-7177,2023-12-03 07:00:00,1,1
vs121-7177,2023-12-03 19:00:00,0,0
vs121-7177,2023-12-03 20:00:00,10,8
vs121-7177,2023-12-03 21:00:00,8,11
vs121-7177,2023-12-03 22:00:00,3,3
vs121-7177,2023-12-03 23:00:00,41,34
vs121-7177,2023-12-04 00:00:00,85,61
vs121-7177,2023-12-04 01:00:00,61,52
vs121-7177,2023-12-04 02:00:00,87,102
vs121-7177,2023-12-04 03:00:00,39,41
vs121-7177,2023-12-04 04:00:00,32,32
vs121-7177,2023-12-04 05:00:00,27,29
vs121-7177,2023-12-04 06:00:00,22,29
vs121-7177,2023-12-04 07:00:00,17,15
vs121-7177,2023-12-04 19:00:00,0,0
vs121-7177,2023-12-04 20:00:00,6,3
vs121-7177,2023-12-04 21:00:00,21,16
vs121-7177,2023-12-04 22:00:00,1,1
vs121-7177,2023-12-04 23:00:00,31,40
vs121-7177,2023-12-05 00:00:00,99,76
vs121-7177,2023-12-05 01:00:00,61,69
vs121-7177,2023-12-05 02:00:00,83,138
vs121-7177,2023-12-05 03:00:00,32,27
vs121-7177,2023-12-05 04:00:00,27,37
vs121-7177,2023-12-05 05:00:00,20,25
vs121-7177,2023-12-05 06:00:00,4,4
vs121-7177,2023-12-05 07:00:00,0,0
vs121-7177,2023-12-05 19:00:00,0,0
vs121-7177,2023-12-05 20:00:00,8,8
vs121-7177,2023-12-05 21:00:00,8,14
vs121-7177,2023-12-05 22:00:00,2,2
vs121-7177,2023-12-05 23:00:00,68,39
vs121-7177,2023-12-06 00:00:00,87,64
vs121-7177,2023-12-06 01:00:00,61,75
vs121-7177,2023-12-06 02:00:00,52,43
vs121-7177,2023-12-06 03:00:00,47,60
vs121-7177,2023-12-06 04:00:00,35,39
vs121-7177,2023-12-06 05:00:00,55,31
vs121-7177,2023-12-06 06:00:00,18,48
vs121-7177,2023-12-06 07:00:00,0,0
vs121-7177,2023-12-06 19:00:00,0,0
vs121-7177,2023-12-06 20:00:00,10,13
vs121-7177,2023-12-06 21:00:00,2,2
vs121-7177,2023-12-06 22:00:00,3,3
vs121-7177,2023-12-06 23:00:00,47,29
vs121-7177,2023-12-07 00:00:00,59,61
vs121-7177,2023-12-07 01:00:00,66,60
vs121-7177,2023-12-07 02:00:00,76,74
vs121-7177,2023-12-07 03:00:00,39,62
vs121-7177,2023-12-07 04:00:00,32,31
vs121-7177,2023-12-07 05:00:00,11,21
vs121-7177,2023-12-07 06:00:00,3,3
vs121-7177,2023-12-07 07:00:00,0,0
vs121-7177,2023-12-07 19:00:00,0,0
vs121-7177,2023-12-07 20:00:00,14,18
vs121-7177,2023-12-07 21:00:00,1,1
vs121-7177,2023-12-07 22:00:00,11,10
vs121-7177,2023-12-07 23:00:00,49,36
vs121-7177,2023-12-08 00:00:00,128,74
vs121-7177,2023-12-08 01:00:00,96,104
vs121-7177,2023-12-08 02:00:00,69,107
vs121-7177,2023-12-08 03:00:00,45,58
vs121-7177,2023-12-08 04:00:00,19,18
vs121-7177,2023-12-08 05:00:00,24,34
vs121-7177,2023-12-08 06:00:00,3,3
vs121-7177,2023-12-08 07:00:00,0,0
vs121-7177,2023-12-08 19:00:00,0,0
vs121-7177,2023-12-08 20:00:00,2,1
vs121-7177,2023-12-08 21:00:00,8,10
vs121-7177,2023-12-08 22:00:00,3,2
vs121-7177,2023-12-08 23:00:00,45,23
vs121-7177,2023-12-09 00:00:00,70,42
vs121-7177,2023-12-09 01:00:00,76,100
vs121-7177,2023-12-09 02:00:00,50,53
vs121-7177,2023-12-09 03:00:00,65,61
vs121-7177,2023-12-09 04:00:00,45,43
vs121-7177,2023-12-09 05:00:00,42,47
vs121-7177,2023-12-09 06:00:00,5,5
vs121-7177,2023-12-09 07:00:00,0,0
vs121-7177,2023-12-09 19:00:00,10,9
vs121-7177,2023-12-09 20:00:00,1,1
vs121-7177,2023-12-09 21:00:00,0,0
vs121-7177,2023-12-09 22:00:00,0,0
vs121-7177,2023-12-09 23:00:00,49,33
vs121-7177,2023-12-10 00:00:00,96,81
vs121-7177,2023-12-10 01:00:00,90,84
vs121-7177,2023-12-10 02:00:00,73,89
vs121-7177,2023-12-10 03:00:00,52,60
vs121-7177,2023-12-10 04:00:00,55,47
vs121-7177,2023-12-10 05:00:00,37,53
vs121-7177,2023-12-10 06:00:00,0,0
vs121-7177,2023-12-10 07:00:00,0,0
vs121-7177,2023-12-10 19:00:00,0,0
vs121-7177,2023-12-10 20:00:00,7,7
vs121-7177,2023-12-10 21:00:00,9,9
vs121-7177,2023-12-10 22:00:00,7,7
vs121-7177,2023-12-10 23:00:00,31,24
vs121-7177,2023-12-11 00:00:00,113,60
vs121-7177,2023-12-11 01:00:00,62,82
vs121-7177,2023-12-11 02:00:00,66,66
vs121-7177,2023-12-11 03:00:00,58,74
vs121-7177,2023-12-11 04:00:00,39,48
vs121-7177,2023-12-11 05:00:00,23,38
vs121-7177,2023-12-11 06:00:00,3,3
vs121-7177,2023-12-11 07:00:00,0,0
vs121-7177,2023-12-11 19:00:00,0,0
vs121-7177,2023-12-11 20:00:00,6,4
vs121-7177,2023-12-11 21:00:00,13,13
vs121-7177,2023-12-11 22:00:00,1,0
vs121-7177,2023-12-11 23:00:00,45,26
vs121-7177,2023-12-12 00:00:00,80,47
vs121-7177,2023-12-12 01:00:00,78,87
vs121-7177,2023-12-12 02:00:00,85,91
vs121-7177,2023-12-12 03:00:00,70,78
vs121-7177,2023-12-12 04:00:00,20,41
vs121-7177,2023-12-12 05:00:00,13,20
vs121-7177,2023-12-12 06:00:00,0,0
vs121-7177,2023-12-12 07:00:00,0,0
vs121-7177,2023-12-12 19:00:00,0,0
vs121-7177,2023-12-12 20:00:00,10,10
vs121-7177,2023-12-12 21:00:00,8,7
vs121-7177,2023-12-12 22:00:00,4,4
vs121-7177,2023-12-12 23:00:00,37,27
vs121-7177,2023-12-13 00:00:00,138,82
vs121-7177,2023-12-13 01:00:00,111,131
vs121-7177,2023-12-13 02:00:00,44,85
vs121-7177,2023-12-13 03:00:00,55,54
vs121-7177,2023-12-13 04:00:00,39,34
vs121-7177,2023-12-13 05:00:00,22,28
vs121-7177,2023-12-13 06:00:00,0,0
vs121-7177,2023-12-13 07:00:00,2,2
vs121-7177,2023-12-13 19:00:00,0,0
vs121-7177,2023-12-13 20:00:00,7,5
vs121-7177,2023-12-13 21:00:00,6,10
vs121-7177,2023-12-13 22:00:00,12,6
vs121-7177,2023-12-13 23:00:00,48,32
vs121-7177,2023-12-14 00:00:00,100,78
vs121-7177,2023-12-14 01:00:00,94,115
vs121-7177,2023-12-14 02:00:00,61,93
vs121-7177,2023-12-14 03:00:00,36,31
vs121-7177,2023-12-14 04:00:00,36,49
vs121-7177,2023-12-14 05:00:00,44,49
vs121-7177,2023-12-14 06:00:00,0,0
vs121-7177,2023-12-14 07:00:00,0,0
vs121-7177,2023-12-14 19:00:00,0,0
vs121-7177,2023-12-14 20:00:00,5,6
vs121-7177,2023-12-14 21:00:00,15,13
vs121-7177,2023-12-14 22:00:00,1,1
vs121-7177,2023-12-14 23:00:00,64,44
vs121-7177,2023-12-15 00:00:00,91,70
vs121-7177,2023-12-15 01:00:00,85,76
vs121-7177,2023-12-15 02:00:00,59,92
vs121-7177,2023-12-15 03:00:00,51,61
vs121-7177,2023-12-15 04:00:00,31,48
vs121-7177,2023-12-15 05:00:00,10,19
vs121-7177,2023-12-15 06:00:00,0,0
vs121-7177,2023-12-15 07:00:00,0,0
vs121-7177,2023-12-15 19:00:00,0,0
vs121-7177,2023-12-15 20:00:00,6,4
vs121-7177,2023-12-15 21:00:00,2,2
vs121-7177,2023-12-15 22:00:00,0,0
vs121-7177,2023-12-15 23:00:00,50,24
vs121-7177,2023-12-16 00:00:00,81,50
vs121-7177,2023-12-16 01:00:00,69,79
vs121-7177,2023-12-16 02:00:00,100,103
vs121-7177,2023-12-16 03:00:00,65,72
vs121-7177,2023-12-16 04:00:00,65,82
vs121-7177,2023-12-16 05:00:00,25,20
vs121-7177,2023-12-16 06:00:00,1,2
vs121-7177,2023-12-16 07:00:00,0,0
vs121-7177,2023-12-16 19:00:00,0,0
vs121-7177,2023-12-16 20:00:00,9,5
vs121-7177,2023-12-16 21:00:00,0,0
vs121-7177,2023-12-16 22:00:00,0,0
vs121-7177,2023-12-16 23:00:00,48,30
vs121-7177,2023-12-17 00:00:00,63,54
vs121-7177,2023-12-17 01:00:00,115,90
vs121-7177,2023-12-17 02:00:00,108,129
vs121-7177,2023-12-17 03:00:00,58,71
vs121-7177,2023-12-17 04:00:00,34,54
vs121-7177,2023-12-17 05:00:00,27,24
vs121-7177,2023-12-17 06:00:00,0,0
vs121-7177,2023-12-17 07:00:00,0,0
vs121-7177,2023-12-17 19:00:00,0,0
vs121-7177,2023-12-17 20:00:00,4,3
vs121-7177,2023-12-17 21:00:00,12,14
vs121-7177,2023-12-17 22:00:00,2,2
vs121-7177,2023-12-17 23:00:00,61,40
vs121-7177,2023-12-18 00:00:00,104,80
vs121-7177,2023-12-18 01:00:00,112,99
vs121-7177,2023-12-18 02:00:00,115,114
vs121-7177,2023-12-18 03:00:00,47,100
vs121-7177,2023-12-18 04:00:00,73,45
vs121-7177,2023-12-18 05:00:00,44,59
vs121-7177,2023-12-18 06:00:00,1,3
vs121-7177,2023-12-18 07:00:00,0,0
vs121-7177,2023-12-18 19:00:00,0,0
vs121-7177,2023-12-18 20:00:00,8,6
vs121-7177,2023-12-18 21:00:00,9,11
vs121-7177,2023-12-18 22:00:00,3,4
vs121-7177,2023-12-18 23:00:00,41,29
vs121-7177,2023-12-19 00:00:00,139,109
vs121-7177,2023-12-19 01:00:00,120,122
vs121-7177,2023-12-19 02:00:00,75,112
vs121-7177,2023-12-19 03:00:00,69,66
vs121-7177,2023-12-19 04:00:00,29,50
vs121-7177,2023-12-19 05:00:00,16,17
vs121-7177,2023-12-19 06:00:00,7,7
vs121-7177,2023-12-19 07:00:00,0,0
vs121-7177,2023-12-19 19:00:00,0,0
vs121-7177,2023-12-19 20:00:00,8,7
vs121-7177,2023-12-19 21:00:00,11,11
vs121-7177,2023-12-19 22:00:00,3,4
vs121-7177,2023-12-19 23:00:00,56,32
vs121-7177,2023-12-20 00:00:00,75,70
vs121-7177,2023-12-20 01:00:00,84,70
vs121-7177,2023-12-20 02:00:00,44,74
vs121-7177,2023-12-20 03:00:00,36,47
vs121-7177,2023-12-20 04:00:00,39,42
vs121-7177,2023-12-20 05:00:00,24,40
vs121-7177,2023-12-20 06:00:00,12,12
vs121-7177,2023-12-20 07:00:00,2,1
vs121-7177,2023-12-20 19:00:00,0,0
vs121-7177,2023-12-20 20:00:00,9,9
vs121-7177,2023-12-20 21:00:00,11,12
vs121-7177,2023-12-20 22:00:00,4,3
vs121-7177,2023-12-20 23:00:00,29,22
vs121-7177,2023-12-21 00:00:00,74,30
vs121-7177,2023-12-21 01:00:00,63,72
vs121-7177,2023-12-21 02:00:00,77,75
vs121-7177,2023-12-21 03:00:00,63,64
vs121-7177,2023-12-21 04:00:00,36,33
vs121-7177,2023-12-21 05:00:00,26,39
vs121-7177,2023-12-21 06:00:00,5,3
vs121-7177,2023-12-21 07:00:00,0,0
vs121-7177,2023-12-21 19:00:00,0,0
vs121-7177,2023-12-21 20:00:00,14,7
vs121-7177,2023-12-21 21:00:00,5,7
vs121-7177,2023-12-21 22:00:00,7,7
vs121-7177,2023-12-21 23:00:00,23,16
vs121-7177,2023-12-22 00:00:00,67,46
vs121-7177,2023-12-22 01:00:00,63,56
vs121-7177,2023-12-22 02:00:00,86,71
vs121-7177,2023-12-22 03:00:00,23,63
vs121-7177,2023-12-22 04:00:00,62,57
vs121-7177,2023-12-22 05:00:00,10,27
vs121-7177,2023-12-22 06:00:00,4,2
vs121-7177,2023-12-22 07:00:00,0,0
vs121-7177,2023-12-22 19:00:00,0,0
vs121-7177,2023-12-22 20:00:00,12,8
vs121-7177,2023-12-22 21:00:00,2,2
vs121-7177,2023-12-22 22:00:00,0,0
vs121-7177,2023-12-22 23:00:00,55,36
vs121-7177,2023-12-23 00:00:00,113,83
vs121-7177,2023-12-23 01:00:00,94,98
vs121-7177,2023-12-23 02:00:00,124,99
vs121-7177,2023-12-23 03:00:00,78,114
vs121-7177,2023-12-23 04:00:00,90,83
vs121-7177,2023-12-23 05:00:00,33,52
vs121-7177,2023-12-23 06:00:00,1,1
vs121-7177,2023-12-23 07:00:00,0,0
vs121-7177,2023-12-23 19:00:00,2,2
vs121-7177,2023-12-23 20:00:00,5,6
vs121-7177,2023-12-23 21:00:00,0,0
vs121-7177,2023-12-23 22:00:00,0,0
vs121-7177,2023-12-23 23:00:00,49,28
vs121-7177,2023-12-24 00:00:00,78,68
vs121-7177,2023-12-24 01:00:00,122,87
vs121-7177,2023-12-24 02:00:00,80,120
vs121-7177,2023-12-24 03:00:00,47,84
vs121-7177,2023-12-24 04:00:00,13,20
vs121-7177,2023-12-24 05:00:00,12,19
vs121-7177,2023-12-24 06:00:00,0,0
vs121-7177,2023-12-24 07:00:00,0,0
vs121-7177,2023-12-24 19:00:00,0,0
vs121-7177,2023-12-24 20:00:00,0,0
vs121-7177,2023-12-24 21:00:00,0,0
vs121-7177,2023-12-24 22:00:00,0,0
vs121-7177,2023-12-24 23:00:00,1,0
vs121-7177,2023-12-25 00:00:00,4,2
vs121-7177,2023-12-25 01:00:00,2,2
vs121-7177,2023-12-25 02:00:00,1,0
vs121-7177,2023-12-25 03:00:00,0,0
vs121-7177,2023-12-25 04:00:00,0,0
vs121-7177,2023-12-25 05:00:00,0,0
vs121-7177,2023-12-25 06:00:00,0,0
vs121-7177,2023-12-25 07:00:00,0,0
vs121-7177,2023-12-25 19:00:00,2,4
vs121-7177,2023-12-25 20:00:00,2,2
vs121-7177,2023-12-25 21:00:00,0,0
vs121-7177,2023-12-25 22:00:00,4,8
vs121-7177,2023-12-25 23:00:00,10,11
vs121-7177,2023-12-26 00:00:00,8,5
vs121-7177,2023-12-26 01:00:00,5,5
vs121-7177,2023-12-26 02:00:00,8,8
vs121-7177,2023-12-26 03:00:00,3,2
vs121-7177,2023-12-26 04:00:00,4,2
vs121-7177,2023-12-26 05:00:00,1,1
vs121-7177,2023-12-26 06:00:00,1,0
vs121-7177,2023-12-26 07:00:00,0,0
vs121-7177,2023-12-26 19:00:00,0,0
vs121-7177,2023-12-26 20:00:00,1,4
vs121-7177,2023-12-26 21:00:00,7,5
vs121-7177,2023-12-26 22:00:00,6,6
vs121-7177,2023-12-26 23:00:00,134,78
vs121-7177,2023-12-27 00:00:00,136,107
vs121-7177,2023-12-27 01:00:00,198,233
vs121-7177,2023-12-27 02:00:00,219,194
vs121-7177,2023-12-27 03:00:00,152,187
vs121-7177,2023-12-27 04:00:00,131,139
vs121-7177,2023-12-27 05:00:00,105,117
vs121-7177,2023-12-27 06:00:00,5,6
vs121-7177,2023-12-27 07:00:00,0,0
vs121-7177,2023-12-27 19:00:00,0,0
vs121-7177,2023-12-27 20:00:00,4,2
vs121-7177,2023-12-27 21:00:00,2,2
vs121-7177,2023-12-27 22:00:00,9,8
vs121-7177,2023-12-27 23:00:00,137,48
vs121-7177,2023-12-28 00:00:00,227,220
vs121-7177,2023-12-28 01:00:00,251,253
vs121-7177,2023-12-28 02:00:00,140,226
vs121-7177,2023-12-28 03:00:00,87,137
vs121-7177,2023-12-28 04:00:00,69,69
vs121-7177,2023-12-28 05:00:00,52,43
vs121-7177,2023-12-28 06:00:00,2,2
vs121-7177,2023-12-28 07:00:00,0,0
vs121-7177,2023-12-28 19:00:00,0,0
vs121-7177,2023-12-28 20:00:00,1,1
vs121-7177,2023-12-28 21:00:00,10,6
vs121-7177,2023-12-28 22:00:00,5,5
vs121-7177,2023-12-28 23:00:00,129,84
vs121-7177,2023-12-29 00:00:00,178,128
vs121-7177,2023-12-29 01:00:00,168,171
vs121-7177,2023-12-29 02:00:00,151,170
vs121-7177,2023-12-29 03:00:00,150,139
vs121-7177,2023-12-29 04:00:00,84,147
vs121-7177,2023-12-29 05:00:00,78,63
vs121-7177,2023-12-29 06:00:00,1,1
vs121-7177,2023-12-29 07:00:00,0,0
vs121-7177,2023-12-29 19:00:00,0,0
vs121-7177,2023-12-29 20:00:00,1,1
vs121-7177,2023-12-29 21:00:00,6,7
vs121-7177,2023-12-29 22:00:00,8,8
vs121-7177,2023-12-29 23:00:00,57,34
vs121-7177,2023-12-30 00:00:00,87,109
vs121-7177,2023-12-30 01:00:00,30,38
vs121-7177,2024-01-09 22:00:00,2,2
vs121-7177,2024-01-09 23:00:00,46,20
vs121-7177,2024-01-10 00:00:00,142,96
vs121-7177,2024-01-10 01:00:00,105,137
vs121-7177,2024-01-10 02:00:00,62,93
vs121-7177,2024-01-10 03:00:00,78,77
vs121-7177,2024-01-10 04:00:00,72,64
vs121-7177,2024-01-10 05:00:00,24,51
vs121-7177,2024-01-10 06:00:00,0,0
vs121-7177,2024-01-10 07:00:00,0,0
vs121-7177,2024-01-10 19:00:00,0,0
vs121-7177,2024-01-10 20:00:00,3,5
vs121-7177,2024-01-10 21:00:00,9,13
vs121-7177,2024-01-10 22:00:00,16,9
vs121-7177,2024-01-10 23:00:00,56,28
vs121-7177,2024-01-11 00:00:00,96,71
vs121-7177,2024-01-11 01:00:00,99,100
vs121-7177,2024-01-11 02:00:00,93,103
vs121-7177,2024-01-11 03:00:00,46,80
vs121-7177,2024-01-11 04:00:00,56,55
vs121-7177,2024-01-11 05:00:00,36,36
vs121-7177,2024-01-11 06:00:00,2,2
vs121-7177,2024-01-11 07:00:00,0,2
vs121-7177,2024-01-11 19:00:00,0,0
vs121-7177,2024-01-11 20:00:00,4,3
