dev_id,datetime,battery,count1,nonNegDifCount1,count2,nonNegDifCount2,activity,nonNegDigActivity
fpc-ff58,2024-02-15 14:00:00,3.65,25722,0.0,28215,0.0,53937,0.0
fpc-ff58,2024-02-15 15:00:00,3.65,25722,0.0,28215,0.0,53937,0.0
fpc-ff58,2024-02-15 16:00:00,3.65,25722,0.0,28215,0.0,53937,0.0
fpc-ff58,2024-02-15 17:00:00,3.65,25722,0.0,28215,0.0,53937,0.0
fpc-ff58,2024-02-15 18:00:00,3.65,25722,0.0,28215,0.0,53937,0.0
fpc-ff58,2024-02-15 19:00:00,3.65,25722,0.0,28215,0.0,53937,0.0
fpc-ff58,2024-02-15 20:00:00,3.65,25722,0.0,28215,0.0,53937,0.0
fpc-ff58,2024-02-15 21:00:00,3.65,25723,1.0,28219,4.0,53942,5.0
fpc-ff58,2024-02-15 22:00:00,3.65,25723,0.0,28219,0.0,53942,0.0
fpc-ff58,2024-02-15 23:00:00,3.637,25725,2.0,28220,1.0,53945,3.0
fpc-ff58,2024-02-16 00:00:00,3.65,25726,1.0,28221,1.0,53947,2.0
fpc-ff58,2024-02-16 01:00:00,3.65,25730,4.0,28222,1.0,53952,5.0
fpc-ff58,2024-02-16 02:00:00,3.65,25732,2.0,28223,1.0,53955,3.0
fpc-ff58,2024-02-16 03:00:00,3.65,25733,1.0,28224,1.0,53957,2.0
fpc-ff58,2024-02-16 04:00:00,3.65,25735,2.0,28224,0.0,53959,2.0
fpc-ff58,2024-02-16 05:00:00,3.65,25736,1.0,28225,1.0,53961,2.0
fpc-ff58,2024-02-16 06:00:00,3.65,25737,1.0,28227,2.0,53964,3.0
fpc-ff58,2024-02-16 07:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 08:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 09:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 10:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 11:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 13:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 14:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 15:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 16:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 17:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 18:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 19:00:00,3.65,25737,0.0,28227,0.0,53964,0.0
fpc-ff58,2024-02-16 20:00:00,3.65,25738,1.0,28227,0.0,53965,1.0
fpc-ff58,2024-02-16 21:00:00,3.65,25739,1.0,28230,3.0,53969,4.0
fpc-ff58,2024-02-16 22:00:00,3.65,25739,0.0,28230,0.0,53969,0.0
fpc-ff58,2024-02-16 23:00:00,3.65,25739,0.0,28230,0.0,53969,0.0
fpc-ff58,2024-02-17 00:00:00,3.637,25768,29.0,28259,29.0,54027,58.0
fpc-ff58,2024-02-17 01:00:00,3.637,25830,62.0,28320,61.0,54150,123.0
fpc-ff58,2024-02-17 02:00:00,3.637,25909,79.0,28381,61.0,54290,140.0
fpc-ff58,2024-02-17 03:00:00,3.637,25941,32.0,28416,35.0,54357,67.0
fpc-ff58,2024-02-17 04:00:00,3.637,25958,17.0,28500,84.0,54458,101.0
fpc-ff58,2024-02-17 05:00:00,3.637,25975,17.0,28566,66.0,54541,83.0
fpc-ff58,2024-02-17 06:00:00,3.637,25982,7.0,28574,8.0,54556,15.0
fpc-ff58,2024-02-17 07:00:00,3.637,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 08:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 09:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 10:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 11:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 12:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 13:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 14:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 15:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 16:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 17:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 18:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 19:00:00,3.65,25982,0.0,28574,0.0,54556,0.0
fpc-ff58,2024-02-17 20:00:00,3.65,25983,1.0,28574,0.0,54557,1.0
fpc-ff58,2024-02-17 21:00:00,3.65,25983,0.0,28574,0.0,54557,0.0
fpc-ff58,2024-02-17 22:00:00,3.65,25985,2.0,28575,1.0,54560,3.0
fpc-ff58,2024-02-17 23:00:00,3.65,25985,0.0,28575,0.0,54560,0.0
fpc-ff58,2024-02-18 00:00:00,3.637,26027,42.0,28609,34.0,54636,76.0
fpc-ff58,2024-02-18 01:00:00,3.637,26091,64.0,28668,59.0,54759,123.0
fpc-ff58,2024-02-18 02:00:00,3.637,26151,60.0,28774,106.0,54925,166.0
fpc-ff58,2024-02-18 03:00:00,3.637,26205,54.0,28872,98.0,55077,152.0
fpc-ff58,2024-02-18 04:00:00,3.637,26238,33.0,28959,87.0,55197,120.0
fpc-ff58,2024-02-18 05:00:00,3.637,26272,34.0,29020,61.0,55292,95.0
fpc-ff58,2024-02-18 06:00:00,3.65,26294,22.0,29034,14.0,55328,36.0
fpc-ff58,2024-02-18 07:00:00,3.637,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 08:00:00,3.637,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 09:00:00,3.637,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 10:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 11:00:00,3.637,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 12:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 13:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 14:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 15:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 16:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 17:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 18:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 19:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 20:00:00,3.65,26294,0.0,29034,0.0,55328,0.0
fpc-ff58,2024-02-18 21:00:00,3.65,26296,2.0,29039,5.0,55335,7.0
fpc-ff58,2024-02-18 22:00:00,3.65,26296,0.0,29039,0.0,55335,0.0
fpc-ff58,2024-02-18 23:00:00,3.637,26310,14.0,29050,11.0,55360,25.0
fpc-ff58,2024-02-19 00:00:00,3.637,26330,20.0,29085,35.0,55415,55.0
fpc-ff58,2024-02-19 01:00:00,3.637,26345,15.0,29128,43.0,55473,58.0
fpc-ff58,2024-02-19 02:00:00,3.637,26362,17.0,29177,49.0,55539,66.0
fpc-ff58,2024-02-19 03:00:00,3.637,26367,5.0,29219,42.0,55586,47.0
fpc-ff58,2024-02-19 04:00:00,3.637,26368,1.0,29248,29.0,55616,30.0
fpc-ff58,2024-02-19 05:00:00,3.637,26381,13.0,29264,16.0,55645,29.0
fpc-ff58,2024-02-19 06:00:00,3.637,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 07:00:00,3.637,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 08:00:00,3.637,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 09:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 10:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 11:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 12:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 13:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 14:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 15:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 16:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 17:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 18:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 19:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 20:00:00,3.65,26381,0.0,29264,0.0,55645,0.0
fpc-ff58,2024-02-19 21:00:00,3.65,26381,0.0,29266,2.0,55647,2.0
fpc-ff58,2024-02-19 22:00:00,3.65,26381,0.0,29267,1.0,55648,1.0
fpc-ff58,2024-02-19 23:00:00,3.65,26386,5.0,29268,1.0,55654,6.0
fpc-ff58,2024-02-20 00:00:00,3.637,26422,36.0,29296,28.0,55718,64.0
fpc-ff58,2024-02-20 01:00:00,3.637,26461,39.0,29333,37.0,55794,76.0
fpc-ff58,2024-02-20 02:00:00,3.637,26481,20.0,29360,27.0,55841,47.0
fpc-ff58,2024-02-20 03:00:00,3.637,26493,12.0,29375,15.0,55868,27.0
fpc-ff58,2024-02-20 04:00:00,3.637,26505,12.0,29413,38.0,55918,50.0
fpc-ff58,2024-02-20 05:00:00,3.637,26523,18.0,29442,29.0,55965,47.0
fpc-ff58,2024-02-20 06:00:00,3.637,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 07:00:00,3.637,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 08:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 09:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 10:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 11:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 12:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 13:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 14:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 15:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 16:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 17:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 18:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 19:00:00,3.65,26523,0.0,29442,0.0,55965,0.0
fpc-ff58,2024-02-20 21:00:00,3.65,26525,2.0,29448,6.0,55973,8.0
fpc-ff58,2024-02-20 22:00:00,3.65,26525,0.0,29448,0.0,55973,0.0
fpc-ff58,2024-02-20 23:00:00,3.65,26525,0.0,29448,0.0,55973,0.0
fpc-ff58,2024-02-21 00:00:00,3.637,26540,15.0,29472,24.0,56012,39.0
fpc-ff58,2024-02-21 01:00:00,3.637,26558,18.0,29522,50.0,56080,68.0
fpc-ff58,2024-02-21 02:00:00,3.637,26566,8.0,29555,33.0,56121,41.0
fpc-ff58,2024-02-21 03:00:00,3.637,26575,9.0,29594,39.0,56169,48.0
fpc-ff58,2024-02-21 04:00:00,3.637,26579,4.0,29629,35.0,56208,39.0
fpc-ff58,2024-02-21 05:00:00,3.637,26583,4.0,29659,30.0,56242,34.0
fpc-ff58,2024-02-21 06:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 07:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 08:00:00,3.637,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 09:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 10:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 11:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 12:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 13:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 14:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 15:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 16:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 17:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 18:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 19:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 20:00:00,3.65,26583,0.0,29659,0.0,56242,0.0
fpc-ff58,2024-02-21 21:00:00,3.65,26584,1.0,29660,1.0,56244,2.0
fpc-ff58,2024-02-21 22:00:00,3.65,26584,0.0,29660,0.0,56244,0.0
fpc-ff58,2024-02-21 23:00:00,3.65,26584,0.0,29660,0.0,56244,0.0
fpc-ff58,2024-02-22 00:00:00,3.65,26596,12.0,29670,10.0,56266,22.0
fpc-ff58,2024-02-22 01:00:00,3.637,26618,22.0,29700,30.0,56318,52.0
fpc-ff58,2024-02-22 02:00:00,3.637,26641,23.0,29735,35.0,56376,58.0
fpc-ff58,2024-02-22 03:00:00,3.637,26651,10.0,29764,29.0,56415,39.0
fpc-ff58,2024-02-22 04:00:00,3.65,26661,10.0,29793,29.0,56454,39.0
fpc-ff58,2024-02-22 05:00:00,3.637,26678,17.0,29812,19.0,56490,36.0
fpc-ff58,2024-02-22 06:00:00,3.65,26680,2.0,29819,7.0,56499,9.0
fpc-ff58,2024-02-22 07:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 08:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 09:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 10:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 11:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 12:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 13:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 14:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 15:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 16:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 17:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 18:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 19:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 20:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 21:00:00,3.65,26680,0.0,29819,0.0,56499,0.0
fpc-ff58,2024-02-22 22:00:00,3.65,26681,1.0,29819,0.0,56500,1.0
fpc-ff58,2024-02-22 23:00:00,3.65,26681,0.0,29819,0.0,56500,0.0
fpc-ff58,2024-02-23 00:00:00,3.637,26697,16.0,29839,20.0,56536,36.0
fpc-ff58,2024-02-23 01:00:00,3.637,26718,21.0,29888,49.0,56606,70.0
fpc-ff58,2024-02-23 02:00:00,3.65,26729,11.0,29921,33.0,56650,44.0
fpc-ff58,2024-02-23 03:00:00,3.637,26737,8.0,29970,49.0,56707,57.0
fpc-ff58,2024-02-23 04:00:00,3.637,26741,4.0,29994,24.0,56735,28.0
fpc-ff58,2024-02-23 05:00:00,3.637,26747,10.0,30026,44.0,56773,38.0
fpc-ff58,2024-02-23 06:00:00,3.65,26752,1.0,30038,0.0,56790,1.0
fpc-ff58,2024-02-23 07:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 08:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 09:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 10:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 11:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 12:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 13:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 14:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 15:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 16:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 17:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 18:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 19:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 20:00:00,3.65,26752,0.0,30038,0.0,56790,0.0
fpc-ff58,2024-02-23 21:00:00,3.65,26752,0.0,30039,1.0,56791,1.0
fpc-ff58,2024-02-23 22:00:00,3.65,26752,0.0,30039,0.0,56791,0.0
fpc-ff58,2024-02-23 23:00:00,3.637,26766,14.0,30048,9.0,56814,23.0
fpc-ff58,2024-02-24 00:00:00,3.637,26800,34.0,30105,57.0,56905,91.0
fpc-ff58,2024-02-24 01:00:00,3.637,26822,22.0,30211,106.0,57033,128.0
fpc-ff58,2024-02-24 02:00:00,3.637,26862,40.0,30277,66.0,57139,106.0
fpc-ff58,2024-02-24 03:00:00,3.65,26887,25.0,30306,29.0,57193,54.0
fpc-ff58,2024-02-24 04:00:00,3.637,26917,30.0,30324,18.0,57241,48.0
fpc-ff58,2024-02-24 05:00:00,3.65,26931,14.0,30329,5.0,57260,19.0
fpc-ff58,2024-02-24 06:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 07:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 08:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 09:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 10:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 11:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 12:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 13:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 14:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 15:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 16:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 17:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 18:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 19:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 20:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 21:00:00,3.65,26931,0.0,30329,0.0,57260,0.0
fpc-ff58,2024-02-24 23:00:00,3.65,26935,4.0,30329,0.0,57264,4.0
fpc-ff58,2024-02-25 00:00:00,3.637,26958,23.0,30339,10.0,57297,33.0
fpc-ff58,2024-02-25 01:00:00,3.637,27006,48.0,30370,31.0,57376,79.0
fpc-ff58,2024-02-25 02:00:00,3.637,27097,91.0,30409,39.0,57506,130.0
fpc-ff58,2024-02-25 03:00:00,3.637,27152,55.0,30434,25.0,57586,80.0
fpc-ff58,2024-02-25 04:00:00,3.637,27194,42.0,30470,36.0,57664,78.0
fpc-ff58,2024-02-25 05:00:00,3.65,27232,38.0,30495,25.0,57727,63.0
fpc-ff58,2024-02-25 06:00:00,3.637,27236,4.0,30497,2.0,57733,6.0
fpc-ff58,2024-02-25 07:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 08:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 09:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 10:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 11:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 12:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 13:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 14:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 19:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 20:00:00,3.65,27236,0.0,30497,0.0,57733,0.0
fpc-ff58,2024-02-25 21:00:00,3.65,27245,9.0,30503,6.0,57748,15.0
fpc-ff58,2024-02-25 22:00:00,3.65,27245,0.0,30503,0.0,57748,0.0
fpc-ff58,2024-02-25 23:00:00,3.65,27245,0.0,30503,0.0,57748,0.0
fpc-ff58,2024-02-26 00:00:00,3.65,27267,22.0,30518,15.0,57785,37.0
fpc-ff58,2024-02-26 01:00:00,3.637,27283,16.0,30558,40.0,57841,56.0
fpc-ff58,2024-02-26 02:00:00,3.65,27294,11.0,30593,35.0,57887,46.0
fpc-ff58,2024-02-26 04:00:00,3.637,27305,11.0,30659,66.0,57964,77.0
fpc-ff58,2024-02-26 05:00:00,3.637,27312,7.0,30689,30.0,58001,37.0
fpc-ff58,2024-02-26 06:00:00,3.65,27313,1.0,30691,2.0,58004,3.0
fpc-ff58,2024-02-26 07:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 08:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 09:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 10:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 11:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 12:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 13:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 14:00:00,3.637,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 15:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 16:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 17:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 18:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 19:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 20:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 21:00:00,3.65,27313,0.0,30691,0.0,58004,0.0
fpc-ff58,2024-02-26 22:00:00,3.65,27314,1.0,30691,0.0,58005,1.0
fpc-ff58,2024-02-26 23:00:00,3.65,27314,0.0,30691,0.0,58005,0.0
fpc-ff58,2024-02-27 00:00:00,3.65,27323,9.0,30699,8.0,58022,17.0
fpc-ff58,2024-02-27 01:00:00,3.637,27352,29.0,30725,26.0,58077,55.0
fpc-ff58,2024-02-27 02:00:00,3.637,27362,10.0,30786,61.0,58148,71.0
fpc-ff58,2024-02-27 03:00:00,3.637,27376,14.0,30840,54.0,58216,68.0
fpc-ff58,2024-02-27 04:00:00,3.65,27383,7.0,30885,45.0,58268,52.0
fpc-ff58,2024-02-27 05:00:00,3.65,27390,7.0,30920,35.0,58310,42.0
fpc-ff58,2024-02-27 06:00:00,3.637,27405,15.0,30929,9.0,58334,24.0
fpc-ff58,2024-02-27 07:00:00,3.65,27407,2.0,30930,1.0,58337,3.0
fpc-ff58,2024-02-27 08:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 09:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 10:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 11:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 12:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 13:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 14:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 15:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 16:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 18:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 19:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 20:00:00,3.65,27407,0.0,30930,0.0,58337,0.0
fpc-ff58,2024-02-27 21:00:00,3.65,27409,2.0,30930,0.0,58339,2.0
fpc-ff58,2024-02-27 22:00:00,3.65,27409,0.0,30930,0.0,58339,0.0
fpc-ff58,2024-02-27 23:00:00,3.637,27415,6.0,30938,8.0,58353,14.0
fpc-ff58,2024-02-28 00:00:00,3.65,27428,13.0,30960,22.0,58388,35.0
fpc-ff58,2024-02-28 01:00:00,3.65,27438,10.0,30989,29.0,58427,39.0
fpc-ff58,2024-02-28 02:00:00,3.637,27451,13.0,31015,26.0,58466,39.0
fpc-ff58,2024-02-28 03:00:00,3.637,27464,13.0,31043,28.0,58507,41.0
fpc-ff58,2024-02-28 04:00:00,3.65,27474,10.0,31061,18.0,58535,28.0
fpc-ff58,2024-02-28 05:00:00,3.65,27477,3.0,31065,4.0,58542,7.0
fpc-ff58,2024-02-28 06:00:00,3.65,27477,0.0,31065,0.0,58542,0.0
fpc-ff58,2024-02-28 07:00:00,3.65,27477,0.0,31065,0.0,58542,0.0
fpc-ff58,2024-02-28 08:00:00,3.65,27477,0.0,31065,0.0,58542,0.0
fpc-ff58,2024-02-28 09:00:00,3.65,27477,0.0,31065,0.0,58542,0.0
fpc-ff58,2024-02-28 10:00:00,3.65,27477,0.0,31065,0.0,58542,0.0
fpc-ff58,2024-02-28 11:00:00,3.65,27477,0.0,31065,0.0,58542,0.0
fpc-ff58,2024-02-28 12:00:00,3.65,27477,0.0,31065,0.0,58542,0.0
fpc-ff58,2024-02-28 13:00:00,3.65,27477,0.0,31065,0.0,58542,0.0
